"facility","severity_id","mnemonic","vendor_format","vendor_explanation","vendor_recommended_action"
"ISIS","2","RUNTIME_CLEANUP_FAILURE","Unexpected runtime cleanup failure. Failed to %s","An unexpected software error has occurred while cleaning up a sub-component. Parameters: Reason ...","Use the 'restart' command to restart the feature and clear this problem."
"ISIS","2","RUNTIME_INIT_FAILURE","Unexpected runtime initialization failure. Failed to %s","An unexpected software error has occurred while initializing a sub-component. Parameters: Reason ...","Use the 'restart' command to restart the feature and clear this problem."
"ISIS","2","STARTUP_FAILURE","Startup failure: Failed to %s","An unrecoverable software error has occurred during startup. Parameters: Reason ...","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"ISIS","2","SUM_DIST","sum-addr %s/%d has zero route-dist candidate count","An unexpected but recoverable event has occurred. Parameters: Summary Address Prefix, Summary Address Mask ...","Use the 'restart' command to restart the feature and clear this problem."
"ISIS","2","TLV_MIGRATE","L%d %s still has TLV during migration","An unexpected but recoverable event has occurred. Parameters: Level, LSP-ID ...","Use the 'restart' command to restart the feature and clear this problem."
"ISIS","2","URIB_ADD_RNH_FAILURE","Cannot add RNH to %s","An unexpected but recoverable event has occurred. Parameters: RIB Address Family ...","Use the 'restart' command to restart the feature and clear this problem."
"ISIS","2","URIB_UPDATE","Failed to notify SPF thread about route update buffer availability","An unexpected but recoverable event has occurred.","Use the 'restart' command to restart the feature and clear this problem."
"ISIS","3","AVL_LOOKUP","Can't locate CSNP fragment for %s","SNP cache may get cleaned up during normal operation Parameters: LSP-ID ...","No action is required."
"ISIS","3","BFD_SESSION_REMOVE","Failed to remove BFD session, error %s","The system is unable to remove BFD sessions. Parameters: The system Error ...","No action is required."
"ISIS","3","ISIS_HA_PSS","HA Persistent-store failure for %s %s: %s","A software error has occurred during HA. Stateful HA recovery will be disabled.","No action is required."
"ISIS","3","LSP_REFRESH","Refresh non-self-originated level-%d LSP %s","An unexpected but recoverable event has occurred. Parameters: Level, LSP-ID ...","No action is required."
"ISIS","3","MBUF_COPY","Error 0x%08x copy %hu bytes packet from %s%s","An unexpected but recoverable event has occurred.","No action is required."
"ISIS","3","MCAST_DEL","Failed to remove L%d multicast address","Was unable to leave from the appropriate multicast group on an interface. Parameters: Level ...","No action is required."
"ISIS","3","MTS","Error returned from MTS operation %s, errno: %s","ISIS called an MTS API which returned an error. Parameters: Operation Description, Error Number ...","Dump core, and then restart component."
"ISIS","3","MTS_DROP","Error returned from mts_drop(), errno: %s","ISIS called an MTS API which returned an error. Parameters: Error Number ...","Dump core, and then restart component."
"ISIS","3","MTS_RECV","Error returned from mts_recv(), errno: %s","ISIS called an MTS API which returned an error. Parameters: Error Number ...","Dump core, and then restart component."
"ISIS","3","NO_HELPER_IIB","No helper iib for %s","An unexpected but recoverable event has occurred. Parameters: LSP-ID ...","No action is required."
"ISIS","3","NOTIFY_THREAD","Failed to notify %s thread - Reschedule","An unexpected but recoverable event has occurred. Parameters: Thread Name ...","No action is required."
"ISIS","3","OTV_INFO","Failed to retrieve OTV %s info %s","The system is unable to retrieve OTV information.","No action is required."
"ISIS","3","OTV_SITE_CAP","Failed to add/remove otv site/net-id capability conf check, error %s","The system is unable to add conf check.","No action is required."
"ISIS","3","PIB_UP","Failed to bring up protocol","An unexpected but recoverable event has occurred.","No action is required."
"ISIS","3","PT_ADD","Couldn't add entry to %s PT","ISIS failed to update a local database entry. Parameters: Entry name, Database name ...","No action is required."
"ISIS","3","PT_DEL","Couldn't delete entry for %s from %s PT","ISIS failed to delete an entry from a local database. Parameters: Entry name ...","No action is required."
"ISIS","3","RPM_CALLBACK","RPM Callback handle and/or user data missing","An attempt to obtain RPM Keychain information failed.","No action is required."
"ISIS","3","SELF_LSP_CLEANUP","Cleanup L%d LSP %s with non-null TLV list","An unexpected but recoverable event has occurred. Parameters: Level, LSP-ID ...","No action is required."
"ISIS","3","SLAB_ALLOC","Slab alloc of type %s failed for %s","ISIS process failed to allocate Slab memory. Parameters: Structure Type, Function Name ...","Configure the network or router to decrease the number of routes."
"ISIS","3","SPF_ADJ_DEL","Deleting SPF adj with refcount %lu\n","An unexpected but recoverable event has occurred. Parameters: RefCount ...","No action is required."
"ISIS","3","SWID_UPDATE","Switch-ID table update failed for %s","ISIS process failed to update Switch-ID database. Parameters: The system ID ...","Configure the network or router to decrease the number of routes."
"ISIS","3","UNK_DEB_FLAG","Ignore unrecognized debug flag \%s\","An unexpected but recoverable event has occurred. Parameters: Debug Flag ...","No action is required."
"ISIS","3","UNK_IP_NOTIF","Unrecognized IP address change notification type %lu","An unexpected but recoverable event has occurred. Parameters: IP Notification Type ...","No action is required."
"ISIS","3","UNK_LSP_TIMER","Unrecognized LSP timer type %d for level-%d LSP %s","An unexpected but recoverable event has occurred. Parameters: Timer Type, Level, LSP-ID ...","No action is required."
"ISIS","3","UNK_MSG_MAJOR","%s thread - Unrecognized message major type %d","An unexpected but recoverable event has occurred. Parameters: Thread Name, Message Major Type ...","No action is required."
"ISIS","3","UNK_MSG_MINOR","Unrecognized %s message minor type %d","An unexpected but recoverable event has occurred. Parameters: Component, Message Minor Type ...","No action is required."
"ISIS","3","UNK_MTS_OPC","%s thread - Unrecognized MTS opcode %d","An unexpected but recoverable event has occurred. Parameters: Thread Name, MTS Opcode ...","No action is required."
"ISIS","3","UNK_SYSMGR_NOTIFY","Unexpected registration received from process %u","An unexpected but recoverable event has occurred. Parameters: Base Process UUID ...","No action is required."
"ISIS","3","VLAN_MGR","Error in parsing %s message from VLAN Manager","An unexpected but recoverable event has occurred. Parameters: Message Type ...","No action is required."
"ISIS","3","WEIRD_CACHE","Inconsistent cache %x %s %s","An unexpected but recoverable event has occurred. Parameters: Cache Memory Location, Start LSP-ID, End LSP-ID ...","No action is required."
"ISIS","4","ADD_DEL_URIB_ERR","Failed to %s %lu %s route(s) xid %lu to URIB","IS-IS failed to update route information into URIB Parameters: Add/Delete, Route Count, Route Type, Transaction ID ...","Use the 'restart' command to restart the feature and clear this problem."
"ISIS","4","ADD_UNK_NH_ADDR","Attempt to add for L%d %s/%d on %s with unknown (zero) NH address","IS-IS has detected one or more routers at the same level to have a different set of address families enabled. Parameters: Level, Address Prefix, Mask, Interface Name ...","Configure all IS-IS routers at the same level to have the same address families enabled using the command address-family ip/ipv6 unicast."
"ISIS","4","ADJ_ADVT","Failed to advertise level %d adjacency %s","IS-IS was unable to advertise the indicated adjacency. Parameters: Level,Adjacency ID ...","No action is required."
"ISIS","4","ILLEGAL_PREFIX","Ignore internal L%d route %s/%d with external metric from %s","IS-IS has detected an internal route advertised with external metric, which is an illegal combination, by a router within the network Parameters: Level, Address Prefix, Mask, LSP Id ...","You must correct the remote system that is generating the incorrect information. Either reconfigure the remote system or update the system software to a version that does not originate incorrect information."
"ISIS","4","LAN_DUP_SYSID","L%d LAN IIH - Duplicate system ID %s detected over %s from %s","IS-IS has detected another system on the indicated LAN that is reusing the local system ID Parameters: Level,The system ID, Interface Name, MAC ID ...","Configure either the local or remote router with a different system ID using the command net."
"ISIS","4","LSP_DUP_SYSID","L%d LSP - Possible duplicate system ID %s detected","IS-IS has detected another non-directly connected system that is reusing the local system ID. Parameters: Level,The system ID ...","Configure either the local or remote router with a different system ID using the command net."
"ISIS","4","LSPFULL","L%d %s LSP space is full","There is no storage space left for routing information in the router's LSP Parameters: Level, LSP Type ...","Configure IS-IS so that less information will be distRIButed in the router's LSP, for example by reducing redistributed prefixes."
"ISIS","4","LSPFULL_FAILED_DROP","L%d %s LSP is full and couldn't remove lower priority TLVs to make room for type %d TLV","There is no storage space left for routing information in the router\sLSP,andanattempttodroplowerpriorityinformationhasfailed.'Parameters: Level, LSP Type, TLV Type ...","Configure IS-IS so that less information will be distRIButed in the router's LSP, for example by reducing redistributed prefixes."
"ISIS","4","LSPFULL_FORCED_DROP","L%d %s LSP is full, removed lower priority TLVs to make room for type %d TLV","There was no storage space left for important routing information in the router\sLSP,andsolowerpriorityinformation(e.g.,redistRIButedprefixes)hasbeendroppedtomakeroo m.'Parameters: Level, LSP Type, TLV Type ...","Configure IS-IS so that less information will be distRIButed in the router's LSP, for example by reducing redistributed prefixes."
